5300 2 2
5025 2 -0.172 -1.31
5026 1 0.276 0.397
5027 2 0.949 0.422
5028 2 1.06 0.842
5029 1 1.98 1.27
5030 1 -0.279 -0.0928
5031 2 0.275 1.18
5032 1 -0.318 0.317
5033 1 -1.32 -0.088
5034 2 -0.695 -0.736
5035 2 0.916 1.63
5036 2 0.974 0.512
5037 2 -0.567 -1.7
5038 2 1.38 0.749
5039 2 0.521 -1.04
5040 2 1.13 0.429
5041 2 -0.511 1.5
5042 1 1.46 -0.91
5043 2 1.67 0.0877
5044 2 -0.965 -0.978
5045 1 -2 -1.72
5046 1 -1.43 -1.02
5047 1 0.739 0.139
5048 1 0.369 0.49
5049 1 -1.64 -1.8
5050 1 -1.31 -0.498
5051 2 0.44 0.9
5052 1 -1.59 -1.36
5053 1 -0.724 0.215
5054 1 1.33 1.43
5055 1 -0.91 -0.607
5056 2 1.19 0.997
5057 1 -0.914 0.425
5058 2 1.11 0.375
5059 1 -1.46 -0.298
5060 1 -0.328 0.232
5061 1 0.941 -0.789
5062 2 -1.82 0.885
5063 2 0.0949 -1.56
5064 1 0.874 -0.769
5065 2 -0.967 0.592
5066 2 0.803 1.35
5067 1 -0.521 0.726
5068 1 -0.76 -0.698
5069 1 -2.25 -1.96
5070 1 -0.749 0.0101
5071 2 -0.00626 -0.959
5072 1 1.01 -0.984
5073 2 0.198 -1.19
5074 1 0.544 1.63
5075 1 -0.213 0.259
5076 2 -0.729 1.37
5077 1 0.112 0.0285
5078 2 -0.968 -0.912
5079 2 -0.566 -1.33
5080 2 -0.271 1.59
5081 1 1.56 -0.367
5082 2 0.897 1.07
5083 2 1.39 -0.498
5084 1 0.0968 -0.225
5085 2 0.374 0.966
5086 2 -0.791 -1.26
5087 2 0.615 0.558
5088 1 -0.391 0.181
5089 2 -0.153 -1.2
5090 1 0.298 0.509
5091 1 0.557 -1.04
5092 2 -0.109 -1.07
5093 1 0.412 -0.124
5094 1 -1.55 -1.47
5095 1 1.9 1.27
5096 1 0.838 -0.115
5097 2 0.243 1.61
5098 2 0.48 -1.1
5099 1 0.854 -0.537
5100 1 -0.00294 0.513
5101 2 1.34 0.878
5102 2 0.00865 -0.918
5103 2 1.82 -0.643
5104 2 -0.212 -1.18
5105 2 0.823 -1.21
5106 2 -0.835 -1.06
5107 2 -0.536 1.05
5108 1 -1.53 -1.21
5109 1 0.352 0.333
5110 2 -1.09 0.531
5111 2 0.709 0.872
5112 1 1.54 1.75
5113 1 -1.87 -0.555
5114 1 -0.282 1.78
5115 1 0.428 -0.494
5116 2 0.923 0.933
5117 1 -1.21 -0.409
5118 1 -1.31 0.175
5119 1 -0.753 -0.321
5120 2 0.614 -1.46
5121 2 -0.598 -1.35
5122 1 -1.15 -0.0498
5123 1 1.6 -1.36
5124 1 -0.902 -0.36
5125 1 -0.66 -0.0708
5126 1 2.57 0.989
5127 1 -1.13 -0.0634
5128 1 -1.01 -0.397
5129 1 1.43 -1.21
5130 2 1 0.254
5131 1 -0.103 -0.414
5132 2 -0.969 1.02
5133 2 1.09 1.03
5134 2 1.08 0.0163
5135 1 1.44 -1.7
5136 1 -2.02 -0.792
5137 2 1.17 0.511
5138 2 0.0403 -1.51
5139 2 0.931 0.783
5140 1 0.824 0.587
5141 2 -0.0957 -1.06
5142 2 1.05 0.472
5143 2 -0.268 -1.52
5144 2 1.35 0.229
5145 2 -1.4 0.475
5146 1 -1.34 -0.419
5147 2 -0.523 -1.31
5148 2 1.18 1.49
5149 1 0.566 0.0815
5150 2 0.34 -1.34
5151 1 0.578 -0.622
5152 1 0.753 1.89
5153 1 -0.184 -0.0314
5154 1 0.56 1.7
5155 2 1.07 0.457
5156 1 -0.613 0.775
5157 1 0.819 0.0462
5158 2 1.11 -0.0628
5159 1 -1.61 -1.13
5160 1 1.06 -0.0531
5161 1 0.764 -0.804
5162 2 0.226 -1.38
5163 2 -1.19 1.01
5164 2 1.25 -0.118
5165 1 -1.76 -1.17
5166 1 -0.234 -0.656
5167 1 -1.45 -1.29
5168 1 0.234 -0.822
5169 1 -1.84 -0.865
5170 1 -1.63 -1.32
5171 2 -0.715 -0.969
5172 2 0.0973 -1.33
5173 1 -0.551 0.288
5174 2 1.39 -0.013
5175 2 0.215 -1.66
5176 1 0.0224 1.43
5177 2 -0.338 -1.33
5178 1 -0.693 -0.113
5179 2 0.0533 -1.02
5180 2 -0.153 -1.22
5181 1 -1.18 0.0302
5182 2 1.15 0.329
5183 1 1.31 -1.4
5184 2 -0.285 1.98
5185 1 1.06 -0.0553
5186 1 -0.904 -0.203
5187 1 0.661 -0.199
5188 1 0.896 -1.27
5189 1 -1.54 -0.618
5190 1 1.29 -0.657
5191 1 -1.67 -1.5
5192 1 -1.36 -0.848
5193 2 1.98 -0.0252
5194 2 0.485 0.635
5195 2 -0.674 0.842
5196 1 0.722 -0.975
5197 1 1.02 -0.625
5198 1 1.26 -0.181
5199 2 -0.658 -1.31
5200 2 -0.405 -1.25
5201 2 1.27 0.493
5202 1 0.933 -0.277
5203 1 -0.815 -0.682
5204 1 -1.51 -0.769
5205 2 0.117 -1.07
5206 2 0.384 2.15
5207 2 -1.32 1.1
5208 1 1.2 -1.65
5209 2 0.0529 1.52
5210 2 1.46 0.0373
5211 2 -0.607 -1.6
5212 1 -1.06 -0.549
5213 2 -1.39 0.862
5214 1 0.527 0.51
5215 1 1.15 -0.451
5216 1 -0.171 0.0105
5217 2 -1.63 0.524
5218 2 2.2 -0.665
5219 2 0.826 1.42
5220 1 -0.138 -0.0524
5221 2 -0.754 1.19
5222 1 0.0574 -0.134
5223 2 0.877 0.161
5224 2 1.17 0.446
5225 2 0.647 0.317
5226 1 -1.73 -0.242
5227 1 0.631 -0.674
5228 1 -0.973 -0.047
5229 1 -0.4 0.00463
5230 1 -1.14 -1.27
5231 2 0.42 1.1
5232 1 0.43 -0.654
5233 2 1.49 0.365
5234 2 -0.643 1.68
5235 1 0.698 -0.655
5236 2 -0.222 2.47
5237 1 -1.22 -0.0961
5238 2 -0.276 1.05
5239 1 -0.253 -0.406
5240 2 -1.38 0.678
5241 1 -1.13 -0.443
5242 2 1.3 0.175
5243 1 1.64 1.46
5244 1 1.48 1.78
5245 1 -1.61 -0.363
5246 1 -1.52 -1.23
5247 2 -0.0657 -1.19
5248 1 -0.653 0.433
5249 1 2.48 1.21
5250 2 -0.959 1.08
5251 1 0.842 -0.372
5252 2 -0.402 -1.11
5253 1 -0.291 0.561
5254 1 -1.02 -0.224
5255 1 0.45 -0.104
5256 1 -1.88 -0.454
5257 1 -0.582 -0.752
5258 2 -0.594 1.24
5259 1 -1.49 -0.00325
5260 2 0.552 1.04
5261 2 1.06 0.443
5262 1 0.406 -0.707
5263 1 1.15 0.0436
5264 2 0.612 1.37
5265 2 1.1 0.508
5266 2 1.1 0.604
5267 2 -0.753 1.18
5268 1 -1.13 0.411
5269 1 -0.872 0.26
5270 1 -0.415 0.256
5271 1 0.801 -0.639
5272 1 0.762 0.125
5273 2 0.0343 -1.18
5274 1 0.524 -0.231
5275 2 -0.0262 -1.18
5276 1 -1.47 -0.0358
5277 2 1.29 0.152
5278 1 -0.851 0.189
5279 2 -0.961 1
5280 1 -0.776 0.127
5281 1 -0.674 -0.62
5282 1 0.244 -0.69
5283 1 -0.974 0.511
5284 2 0.37 1.03
5285 1 -1.98 -0.88
5286 1 0.308 0.117
5287 2 -1.62 0.468
5288 2 -0.843 -1.08
5289 2 1 1.17
5290 1 -0.954 0.687
5291 1 0.768 -0.966
5292 1 1.64 1.12
5293 1 -1.7 -0.554
5294 1 0.404 0.00999
5295 1 0.704 -0.906
5296 1 0.335 1.39
5297 1 -1.7 -0.569
5298 1 2.64 1.14
5299 2 0.769 0.772
5300 1 -0.255 -0.142
